day_type,start_hour,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,group_n,group_id,representative_year,representative_month,representative_day
1,0,41.953,-87.646,41.958,-87.676,13,2414483,2026,04,25
0,23,41.98,-87.671,41.937,-87.722,7,2325852,2026,04,26
2,18,41.979,-87.903,41.892,-87.629,216,4791531,2026,04,22
0,12,41.898,-87.654,41.881,-87.633,757,818596,2026,04,25
0,17,42.009,-87.673,41.885,-87.643,28,1455093,2026,04,26
0,21,41.895,-87.62,41.82,-87.621,27,1948757,2026,04,22
2,2,41.881,-87.633,41.885,-87.657,1271,4004710,2026,04,22
1,8,41.95,-87.644,41.965,-87.703,6,2963494,2026,04,22
0,18,41.892,-87.613,41.885,-87.657,282,1522548,2026,04,26
0,11,41.893,-87.626,41.892,-87.632,48,758256,2026,04,26
0,19,41.905,-87.65,41.928,-87.751,5,1663934,2026,04,25
2,0,41.953,-87.646,41.915,-87.632,34,3866798,2026,04,22
0,17,41.813,-87.619,41.859,-87.617,16,1367689,2026,04,22
2,15,41.701,-87.6,41.931,-87.642,1,4585883,2026,04,22
2,4,41.919,-87.671,41.92,-87.68,15,4206435,2026,04,22
2,21,41.899,-87.684,41.881,-87.633,6,4943831,2026,04,22
0,0,41.898,-87.654,41.922,-87.69,30,63185,2026,04,22
1,1,41.892,-87.629,41.902,-87.638,41,2467412,2026,04,25
0,21,41.77,-87.581,41.893,-87.626,23,1890675,2026,04,22
2,1,41.943,-87.657,41.885,-87.657,94,3952413,2026,04,22
0,23,41.956,-87.795,41.994,-87.673,3,2309684,2026,04,26
2,20,41.877,-87.76,41.885,-87.621,10,4874198,2026,04,22
2,8,41.958,-87.66,41.95,-87.684,1,4465479,2026,04,25
0,23,41.797,-87.582,41.842,-87.622,6,2210796,2026,04,26
0,1,41.895,-87.62,41.892,-87.632,780,187983,2026,04,22
0,13,41.892,-87.613,41.881,-87.633,2008,914193,2026,04,25
0,23,41.916,-87.675,41.898,-87.654,80,2276353,2026,04,26
0,19,41.962,-87.645,41.863,-87.673,2,1701556,2026,04,25
0,0,41.885,-87.643,41.871,-87.622,358,53754,2026,04,22
0,12,41.871,-87.622,41.877,-87.622,132,809058,2026,04,25
2,5,41.965,-87.663,41.912,-87.675,4,4318123,2026,04,26
2,6,41.953,-87.653,41.892,-87.629,7,4379719,2026,04,25
1,20,41.892,-87.613,41.879,-87.672,24,3478757,2026,04,22
0,17,41.907,-87.69,41.892,-87.629,8,1407888,2026,04,26
1,22,41.893,-87.626,41.916,-87.692,17,3646268,2026,04,25
1,22,41.747,-87.573,41.681,-87.652,1,3614564,2026,04,26
0,3,41.979,-87.903,41.892,-87.629,1327,463671,2026,04,22
2,11,41.977,-87.762,41.979,-87.903,8,4511375,2026,04,25
2,9,41.762,-87.61,41.979,-87.903,1,4469353,2026,04,25
1,3,41.885,-87.621,41.859,-87.617,314,2635741,2026,04,22
0,13,41.891,-87.619,41.885,-87.657,1354,911951,2026,04,25
2,2,41.936,-87.661,41.892,-87.632,69,4038922,2026,04,22
0,23,41.98,-87.671,41.98,-87.664,22,2325951,2026,04,26
0,0,41.936,-87.652,41.922,-87.651,115,96668,2026,04,22
0,15,41.859,-87.617,41.895,-87.62,825,1139985,2026,04,22
1,1,41.892,-87.629,41.877,-87.622,132,2467363,2026,04,25
0,2,41.935,-87.647,41.915,-87.654,40,330103,2026,04,25
0,21,41.973,-87.657,41.958,-87.653,78,2008403,2026,04,22
0,13,41.748,-87.656,41.701,-87.6,38,865266,2026,04,25
0,15,41.848,-87.708,41.929,-87.656,1,1136308,2026,04,22
0,19,42.009,-87.664,41.92,-87.68,1,1719494,2026,04,22
0,16,41.956,-87.701,41.949,-87.652,10,1315650,2026,04,22
0,3,41.885,-87.657,41.849,-87.624,635,402719,2026,04,22
2,2,41.908,-87.671,41.906,-87.675,35,4021685,2026,04,22
1,3,41.872,-87.654,41.881,-87.633,31,2630140,2026,04,22
2,6,41.916,-87.675,41.943,-87.718,9,4359536,2026,04,26
0,15,41.814,-87.624,41.842,-87.622,9,1128285,2026,04,22
0,18,41.895,-87.62,41.905,-87.65,245,1524960,2026,04,26
1,23,41.892,-87.632,41.922,-87.634,132,3733995,2026,04,25
2,18,41.783,-87.621,41.885,-87.621,6,4746683,2026,04,22
1,17,41.869,-87.664,41.893,-87.638,7,3251095,2026,04,22
0,4,41.885,-87.657,41.893,-87.638,1687,504872,2026,04,22
1,14,41.782,-87.73,41.855,-87.655,1,3064499,2026,04,26
0,3,41.908,-87.627,41.885,-87.657,131,421956,2026,04,22
0,22,41.893,-87.653,41.892,-87.679,24,2100680,2026,04,22
0,3,41.921,-87.695,41.806,-87.587,3,428712,2026,04,22
0,17,41.9,-87.632,41.922,-87.646,50,1404235,2026,04,26
2,20,41.881,-87.633,41.9,-87.629,49,4876256,2026,04,22
0,0,42.001,-87.684,42.006,-87.668,9,130556,2026,04,22
0,19,41.892,-87.629,41.879,-87.643,605,1654075,2026,04,25
0,0,41.965,-87.663,41.963,-87.684,35,116743,2026,04,22
0,0,41.943,-87.643,41.936,-87.656,43,102181,2026,04,22
0,0,41.979,-87.658,41.985,-87.654,22,122995,2026,04,22
0,13,42.005,-87.659,41.895,-87.62,57,964488,2026,04,22
1,6,41.899,-87.684,41.943,-87.647,19,2866884,2026,04,22
1,23,41.937,-87.71,41.913,-87.761,1,3763268,2026,04,25
0,3,42.0,-87.663,42.016,-87.667,13,469442,2026,04,22
0,0,41.881,-87.633,41.885,-87.657,7780,50971,2026,04,22
1,23,41.879,-87.657,41.899,-87.626,127,3728084,2026,04,25
0,1,41.945,-87.681,41.915,-87.654,7,225621,2026,04,22
0,15,41.892,-87.632,41.929,-87.712,9,1157252,2026,04,22
0,15,41.87,-87.675,41.783,-87.686,35,1143807,2026,04,22
0,20,41.929,-87.656,41.899,-87.626,31,1824682,2026,04,22
1,16,41.908,-87.671,41.915,-87.646,4,3200389,2026,04,22
1,16,41.9,-87.67,41.946,-87.654,27,3196651,2026,04,22
0,20,41.919,-87.671,41.9,-87.665,15,1815756,2026,04,22
1,6,41.953,-87.653,41.921,-87.695,2,2892724,2026,04,22
0,22,41.863,-87.654,41.863,-87.673,27,2079228,2026,04,22
0,16,41.881,-87.633,41.893,-87.638,1801,1270751,2026,04,22
1,17,41.861,-87.631,41.881,-87.633,18,3249669,2026,04,22
0,23,41.973,-87.657,41.953,-87.646,21,2322731,2026,04,26
0,2,41.9,-87.629,41.893,-87.638,387,307264,2026,04,26
2,18,41.891,-87.619,41.881,-87.633,354,4761141,2026,04,22
0,0,41.908,-87.627,41.893,-87.653,76,74601,2026,04,22
0,2,41.979,-87.903,41.892,-87.632,2816,355654,2026,04,25
2,0,41.907,-87.665,41.892,-87.632,70,3836979,2026,04,22
0,22,41.783,-87.599,41.791,-87.583,180,2050108,2026,04,22
2,9,41.849,-87.624,41.979,-87.903,90,4470503,2026,04,25
1,17,41.951,-87.667,41.922,-87.646,6,3284997,2026,04,22
0,16,41.837,-87.653,41.885,-87.657,9,1253785,2026,04,22
2,0,41.98,-87.671,41.935,-87.781,1,3878285,2026,04,22
0,11,41.893,-87.626,41.885,-87.643,255,758244,2026,04,26
1,22,41.945,-87.681,41.967,-87.694,1,3676565,2026,04,25
1,20,41.856,-87.66,41.908,-87.671,9,3466295,2026,04,22
0,22,41.893,-87.66,41.905,-87.65,36,2100335,2026,04,22
0,0,41.871,-87.631,41.857,-87.652,20,44722,2026,04,22
0,12,41.842,-87.613,41.893,-87.638,59,802956,2026,04,25
0,23,41.893,-87.638,41.922,-87.646,371,2255594,2026,04,26
2,0,41.899,-87.626,41.871,-87.622,114,3831633,2026,04,22
0,0,41.906,-87.631,41.989,-87.804,1,71638,2026,04,22
0,23,41.95,-87.644,41.987,-87.665,39,2307492,2026,04,26
1,11,41.898,-87.621,41.786,-87.751,71,2996520,2026,04,26
1,23,41.929,-87.674,42.001,-87.684,7,3756944,2026,04,25
0,22,41.87,-87.675,41.879,-87.643,521,2081966,2026,04,22
