day_type,start_hour,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,group_n,group_id,representative_year,representative_month,representative_day
2,3,41.869,-87.664,41.847,-87.664,4,4088879,2026,04,22
2,5,41.922,-87.646,41.879,-87.657,35,4293318,2026,04,26
0,2,41.9,-87.665,41.907,-87.636,24,306567,2026,04,26
1,4,41.907,-87.636,41.892,-87.629,182,2732942,2026,04,22
0,12,41.861,-87.631,41.879,-87.643,47,806178,2026,04,25
0,14,41.874,-87.662,41.979,-87.903,105,1022602,2026,04,22
2,22,41.958,-87.676,41.979,-87.903,14,5029080,2026,04,26
0,0,41.892,-87.632,41.922,-87.656,116,58724,2026,04,22
0,14,41.891,-87.619,41.871,-87.631,102,1031515,2026,04,22
0,22,41.892,-87.632,41.909,-87.631,71,2098980,2026,04,22
0,4,41.922,-87.651,41.95,-87.644,38,529987,2026,04,22
0,23,41.881,-87.633,41.915,-87.632,1615,2244872,2026,04,26
0,12,41.885,-87.621,41.898,-87.621,82,814345,2026,04,25
0,15,41.876,-87.718,41.855,-87.732,4,1146529,2026,04,22
0,19,41.983,-87.877,41.879,-87.657,14,1711776,2026,04,25
1,23,41.881,-87.633,41.937,-87.722,9,3729052,2026,04,25
0,19,41.881,-87.633,41.929,-87.666,66,1646266,2026,04,25
1,8,41.893,-87.638,41.906,-87.722,1,2949438,2026,04,22
0,3,41.898,-87.641,41.893,-87.638,15,412220,2026,04,22
1,16,41.936,-87.652,41.949,-87.657,13,3211706,2026,04,22
0,1,41.802,-87.632,41.791,-87.594,21,154690,2026,04,22
2,16,41.871,-87.622,41.922,-87.651,8,4647156,2026,04,22
2,4,41.958,-87.66,41.943,-87.652,145,4233239,2026,04,26
1,19,41.893,-87.626,41.905,-87.65,54,3402283,2026,04,22
1,3,41.738,-87.712,41.748,-87.656,1,2609277,2026,04,22
0,21,41.963,-87.684,41.906,-87.675,7,2001794,2026,04,22
1,21,41.872,-87.654,41.868,-87.643,17,3551390,2026,04,26
0,4,41.892,-87.629,41.869,-87.664,11,509733,2026,04,22
0,0,41.893,-87.638,41.936,-87.704,39,61037,2026,04,22
0,22,41.895,-87.62,41.761,-87.686,7,2102514,2026,04,22
2,6,41.915,-87.632,41.893,-87.66,4,4358565,2026,04,26
0,20,41.906,-87.675,41.879,-87.643,95,1807323,2026,04,22
1,2,41.921,-87.705,41.973,-87.664,5,2571296,2026,04,22
2,5,41.936,-87.661,41.893,-87.638,53,4302110,2026,04,26
2,0,41.777,-87.693,41.667,-87.605,1,3800387,2026,04,22
0,19,41.909,-87.631,41.893,-87.653,8,1668691,2026,04,25
2,20,41.922,-87.634,41.879,-87.643,51,4892829,2026,04,22
0,12,41.965,-87.677,41.885,-87.621,52,844537,2026,04,25
2,6,41.929,-87.656,41.973,-87.664,9,4366578,2026,04,26
2,15,41.871,-87.622,41.879,-87.643,162,4598889,2026,04,22
2,1,41.929,-87.636,41.907,-87.636,52,3944214,2026,04,22
0,0,41.922,-87.651,41.893,-87.638,138,84402,2026,04,22
0,22,41.868,-87.643,41.941,-87.681,4,2080755,2026,04,22
1,22,41.942,-87.666,41.885,-87.657,41,3673643,2026,04,25
1,2,41.906,-87.631,41.892,-87.613,16,2563505,2026,04,22
2,17,41.95,-87.731,41.895,-87.62,1,4727565,2026,04,22
2,0,41.892,-87.679,41.922,-87.646,3,3825605,2026,04,22
0,5,41.863,-87.673,41.868,-87.643,8,580989,2026,04,22
0,21,41.885,-87.621,41.899,-87.626,1159,1940607,2026,04,22
1,15,41.912,-87.684,41.922,-87.634,7,3139435,2026,04,25
0,18,41.754,-87.671,41.862,-87.708,3,1469493,2026,04,26
0,21,41.979,-87.903,41.885,-87.643,769,2010257,2026,04,22
2,8,41.906,-87.631,41.908,-87.671,20,4450511,2026,04,25
1,6,41.946,-87.654,41.941,-87.686,31,2889980,2026,04,22
1,0,41.851,-87.635,41.879,-87.643,82,2359987,2026,04,25
1,20,41.906,-87.631,41.9,-87.632,8,3486292,2026,04,22
0,23,41.783,-87.599,41.935,-87.643,1,2205655,2026,04,26
0,23,41.798,-87.59,41.791,-87.623,32,2212123,2026,04,26
0,21,41.879,-87.672,41.881,-87.633,244,1934931,2026,04,22
0,0,41.941,-87.681,41.943,-87.643,3,98313,2026,04,22
2,4,41.892,-87.665,41.929,-87.651,13,4188930,2026,04,22
0,14,41.868,-87.714,41.892,-87.702,20,1018622,2026,04,22
1,12,41.783,-87.686,41.885,-87.657,4,3005362,2026,04,26
1,22,41.851,-87.635,41.871,-87.622,99,3630390,2026,04,25
0,11,41.9,-87.629,41.898,-87.654,6,760045,2026,04,26
2,22,41.856,-87.683,41.908,-87.671,3,4992022,2026,04,26
2,18,41.935,-87.635,41.787,-87.622,1,4778668,2026,04,22
0,12,41.777,-87.596,41.798,-87.59,11,791579,2026,04,25
0,19,41.945,-87.669,41.929,-87.651,18,1692969,2026,04,25
2,23,41.907,-87.641,41.935,-87.647,5,5070360,2026,04,26
0,8,41.892,-87.629,41.859,-87.617,127,697968,2026,04,26
0,21,41.775,-87.73,41.746,-87.732,2,1891649,2026,04,22
2,9,41.885,-87.657,41.786,-87.751,47,4472720,2026,04,25
0,1,41.979,-87.903,41.979,-87.658,68,243293,2026,04,26
0,23,41.893,-87.653,41.949,-87.657,47,2255146,2026,04,26
0,14,41.868,-87.714,41.83,-87.724,2,1018536,2026,04,22
2,2,41.915,-87.654,41.936,-87.661,46,4024481,2026,04,22
1,18,41.908,-87.671,41.928,-87.751,2,3336505,2026,04,22
2,0,41.892,-87.632,41.936,-87.656,54,3826684,2026,04,22
0,13,41.893,-87.626,41.987,-87.665,13,915491,2026,04,22
1,0,41.859,-87.617,41.929,-87.636,26,2362435,2026,04,25
0,15,41.856,-87.66,41.87,-87.675,167,1138940,2026,04,22
0,23,41.895,-87.62,41.979,-87.903,551,2257321,2026,04,26
1,16,41.892,-87.632,41.877,-87.622,141,3192364,2026,04,22
1,5,41.885,-87.621,41.921,-87.71,16,2796550,2026,04,22
2,16,41.953,-87.745,41.943,-87.731,3,4673382,2026,04,22
1,1,41.847,-87.664,41.859,-87.617,53,2451399,2026,04,25
0,19,41.893,-87.638,41.909,-87.631,48,1655652,2026,04,25
0,1,41.936,-87.652,41.922,-87.651,71,219761,2026,04,22
0,22,41.922,-87.641,41.881,-87.633,114,2127015,2026,04,22
0,20,41.81,-87.623,41.82,-87.621,5,1758693,2026,04,22
2,14,41.891,-87.619,41.885,-87.643,54,4563889,2026,04,22
0,23,41.893,-87.638,41.946,-87.654,168,2255676,2026,04,26
0,10,41.893,-87.653,41.965,-87.663,1,729049,2026,04,26
2,19,41.879,-87.643,41.859,-87.617,204,4816040,2026,04,22
0,1,41.891,-87.619,41.805,-87.719,1,181677,2026,04,22
1,2,41.898,-87.654,41.892,-87.632,191,2557721,2026,04,22
0,13,41.965,-87.772,41.989,-87.818,10,952332,2026,04,22
1,23,41.892,-87.613,41.929,-87.646,27,3734781,2026,04,25
0,22,41.929,-87.674,41.943,-87.643,48,2131611,2026,04,22
0,23,41.921,-87.7,41.879,-87.672,46,2279294,2026,04,26
0,23,41.798,-87.604,41.814,-87.612,4,2211274,2026,04,26
1,5,41.936,-87.652,41.965,-87.677,6,2825531,2026,04,22
2,15,41.885,-87.643,41.849,-87.624,31,4601873,2026,04,22
1,8,41.945,-87.662,41.951,-87.667,1,2962161,2026,04,22
2,14,41.96,-87.702,41.881,-87.633,1,4579253,2026,04,22
0,20,41.893,-87.626,41.879,-87.643,1731,1797663,2026,04,22
1,21,41.901,-87.694,41.916,-87.675,6,3565681,2026,04,26
0,19,41.786,-87.751,41.899,-87.626,458,1610707,2026,04,25
0,2,41.877,-87.622,41.979,-87.903,82,289489,2026,04,26
2,16,41.834,-87.668,41.891,-87.619,2,4642513,2026,04,22
0,17,41.774,-87.693,41.827,-87.664,1,1354792,2026,04,22
1,22,41.9,-87.67,41.907,-87.69,7,3649845,2026,04,25
1,14,41.973,-87.664,41.885,-87.657,20,3100889,2026,04,25
0,19,41.979,-87.903,41.892,-87.613,531,1709571,2026,04,25
1,12,41.892,-87.632,41.892,-87.632,6,3012102,2026,04,26
0,4,41.885,-87.621,42.002,-87.674,34,506323,2026,04,22
0,22,41.847,-87.664,41.833,-87.654,11,2071766,2026,04,22
0,12,41.95,-87.713,41.929,-87.646,4,839481,2026,04,25
1,22,41.943,-87.652,41.965,-87.663,26,3675275,2026,04,25
2,16,41.885,-87.657,41.871,-87.622,58,4650086,2026,04,22
2,3,41.893,-87.653,41.9,-87.632,40,4101261,2026,04,22
1,20,41.842,-87.613,41.879,-87.643,10,3463921,2026,04,22
1,22,41.938,-87.647,41.922,-87.651,15,3672152,2026,04,25
2,20,41.877,-87.622,41.879,-87.643,183,4874794,2026,04,22
0,2,41.881,-87.633,41.871,-87.622,1666,291633,2026,04,26
1,23,41.936,-87.661,41.949,-87.657,18,3762427,2026,04,25
0,20,41.994,-87.705,41.885,-87.657,6,1861848,2026,04,22
1,20,41.903,-87.626,41.892,-87.629,34,3484773,2026,04,22
1,23,41.87,-87.675,41.885,-87.657,71,3724566,2026,04,25
0,14,41.783,-87.662,41.715,-87.595,4,992170,2026,04,22
0,16,41.902,-87.638,41.884,-87.748,3,1284919,2026,04,22
0,22,41.916,-87.684,41.936,-87.671,5,2121297,2026,04,22
1,2,41.951,-87.667,41.912,-87.684,9,2590555,2026,04,22
0,20,41.871,-87.631,41.861,-87.631,52,1779944,2026,04,22
2,22,41.983,-87.877,41.979,-87.903,262,5036204,2026,04,26
0,14,41.902,-87.638,41.892,-87.632,363,1041253,2026,04,22
1,16,41.958,-87.653,41.922,-87.664,17,3219466,2026,04,22
2,16,41.82,-87.601,41.82,-87.601,7,4641782,2026,04,22
0,12,41.816,-87.675,41.808,-87.699,4,799285,2026,04,25
0,22,41.879,-87.643,41.893,-87.653,347,2089728,2026,04,22
0,22,41.938,-87.639,41.885,-87.657,254,2140809,2026,04,22
1,0,41.935,-87.693,41.915,-87.632,2,2401445,2026,04,25
0,19,41.87,-87.675,41.877,-87.745,60,1638394,2026,04,25
0,6,41.943,-87.657,41.938,-87.647,2,660832,2026,04,26
0,21,41.973,-87.657,41.951,-87.667,12,2008387,2026,04,22
0,0,41.961,-87.752,41.921,-87.7,17,113555,2026,04,22
0,20,41.908,-87.671,41.892,-87.632,57,1810361,2026,04,22
0,12,41.899,-87.626,41.906,-87.675,11,820020,2026,04,25
1,20,41.956,-87.701,41.95,-87.723,1,3510693,2026,04,26
0,14,41.95,-87.762,41.95,-87.738,18,1069349,2026,04,22
1,23,41.783,-87.621,41.746,-87.592,2,3708689,2026,04,25
0,14,41.919,-87.671,41.881,-87.633,563,1050244,2026,04,22
0,4,41.898,-87.654,41.901,-87.694,56,513264,2026,04,22
0,21,41.962,-87.645,41.898,-87.654,37,2001145,2026,04,22
0,23,41.945,-87.669,41.95,-87.644,46,2302928,2026,04,26
0,3,41.881,-87.633,41.922,-87.651,247,401005,2026,04,22
0,3,41.921,-87.7,41.898,-87.654,30,428425,2026,04,22
0,16,41.7,-87.628,41.7,-87.638,13,1218860,2026,04,22
0,1,41.949,-87.662,41.879,-87.657,20,227213,2026,04,22
2,17,41.916,-87.675,41.885,-87.621,10,4715507,2026,04,22
0,0,41.786,-87.751,41.893,-87.638,487,19540,2026,04,22
1,1,41.801,-87.585,41.907,-87.636,2,2445939,2026,04,25
0,22,41.79,-87.601,41.837,-87.653,9,2052989,2026,04,22
0,5,41.881,-87.633,41.965,-87.663,89,586631,2026,04,22
0,18,41.936,-87.666,41.929,-87.685,14,1552401,2026,04,25
0,20,41.848,-87.712,41.776,-87.638,1,1769395,2026,04,22
1,15,41.801,-87.585,41.777,-87.596,1,3117274,2026,04,25
2,5,41.965,-87.703,42.002,-87.674,7,4317830,2026,04,26
0,17,41.814,-87.731,41.892,-87.632,1,1368286,2026,04,22
0,21,41.728,-87.63,41.762,-87.649,17,1875356,2026,04,22
0,20,41.755,-87.651,41.742,-87.579,2,1735878,2026,04,22
0,23,41.961,-87.752,41.879,-87.672,28,2314244,2026,04,26
0,19,41.746,-87.69,41.808,-87.699,4,1594966,2026,04,25
0,2,41.916,-87.675,41.892,-87.632,55,317725,2026,04,26
0,1,41.885,-87.621,41.899,-87.626,1072,180475,2026,04,22
0,22,41.979,-87.903,41.958,-87.684,150,2167984,2026,04,22
1,17,41.891,-87.619,41.946,-87.647,62,3257366,2026,04,22
2,19,41.965,-87.663,41.87,-87.675,8,4847463,2026,04,22
2,21,41.971,-87.706,41.936,-87.656,1,4971470,2026,04,26
2,14,41.881,-87.633,41.859,-87.617,539,4562528,2026,04,22
0,14,41.902,-87.638,41.786,-87.751,81,1041163,2026,04,22
0,0,41.979,-87.903,41.98,-87.664,193,122684,2026,04,22
0,14,41.893,-87.653,41.898,-87.641,11,1034603,2026,04,22
0,22,41.879,-87.643,41.941,-87.686,3,2089866,2026,04,22
0,3,41.935,-87.64,41.879,-87.643,9,438757,2026,04,22
0,10,41.892,-87.629,41.879,-87.643,110,728815,2026,04,26
0,3,41.915,-87.632,41.906,-87.675,101,425167,2026,04,22
1,2,41.935,-87.635,41.893,-87.626,16,2580139,2026,04,22
1,13,41.791,-87.594,41.79,-87.601,4,3029450,2026,04,26
0,13,41.754,-87.671,41.776,-87.65,2,866661,2026,04,25
2,16,41.842,-87.622,41.859,-87.617,28,4643142,2026,04,22
2,0,41.768,-87.698,41.751,-87.727,1,3799097,2026,04,22
2,0,41.891,-87.619,41.892,-87.629,250,3824605,2026,04,22
0,22,41.892,-87.689,41.777,-87.603,2,2096987,2026,04,22
0,5,41.908,-87.671,41.903,-87.626,11,601042,2026,04,22
1,0,41.908,-87.627,41.885,-87.657,365,2387053,2026,04,25
0,14,41.893,-87.626,41.893,-87.626,172,1035376,2026,04,22
0,18,41.953,-87.653,41.962,-87.645,38,1562413,2026,04,25
