day_type,start_hour,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,group_n,group_id,representative_year,representative_month,representative_day
1,1,41.891,-87.619,41.907,-87.636,160,2465163,2026,04,25
1,3,41.922,-87.646,41.946,-87.654,62,2658175,2026,04,22
0,4,41.892,-87.629,41.893,-87.638,397,509787,2026,04,22
2,7,41.908,-87.671,41.877,-87.622,5,4411162,2026,04,25
0,19,41.787,-87.634,41.742,-87.63,17,1611026,2026,04,25
2,13,41.951,-87.667,41.958,-87.66,1,4546412,2026,04,22
1,23,41.9,-87.68,41.892,-87.632,57,3739243,2026,04,25
2,23,41.791,-87.594,41.783,-87.604,10,5047365,2026,04,26
1,1,41.782,-87.73,41.804,-87.731,3,2441724,2026,04,25
0,16,41.893,-87.626,41.834,-87.633,20,1278819,2026,04,22
0,1,41.935,-87.64,41.926,-87.722,1,217362,2026,04,22
0,21,41.943,-87.657,41.979,-87.903,202,1988404,2026,04,22
1,0,41.898,-87.654,41.938,-87.647,8,2378709,2026,04,25
0,18,41.859,-87.617,41.791,-87.583,194,1503142,2026,04,26
1,22,41.833,-87.654,41.835,-87.611,1,3627529,2026,04,25
0,17,41.913,-87.761,41.874,-87.662,2,1411647,2026,04,26
0,12,41.892,-87.613,41.979,-87.903,1017,816853,2026,04,25
2,2,41.898,-87.621,41.949,-87.652,15,4014132,2026,04,22
2,17,41.871,-87.622,41.82,-87.61,5,4700698,2026,04,22
0,15,41.762,-87.61,41.755,-87.61,10,1109860,2026,04,22
0,22,41.809,-87.614,41.741,-87.67,3,2061255,2026,04,22
2,2,41.892,-87.632,41.906,-87.675,161,4010032,2026,04,22
2,16,41.893,-87.626,41.928,-87.705,48,4653683,2026,04,22
0,2,41.98,-87.664,41.915,-87.632,9,356903,2026,04,25
0,2,41.965,-87.663,41.943,-87.652,95,350906,2026,04,25
0,14,41.879,-87.643,41.879,-87.672,239,1026510,2026,04,22
1,21,41.908,-87.671,41.892,-87.629,26,3569581,2026,04,26
0,16,41.935,-87.635,41.885,-87.621,35,1304620,2026,04,22
2,15,41.929,-87.666,41.915,-87.654,12,4614986,2026,04,22
0,20,41.783,-87.686,41.791,-87.618,4,1746580,2026,04,22
1,2,41.915,-87.632,41.958,-87.653,20,2568690,2026,04,22
1,7,41.893,-87.626,41.921,-87.7,7,2914207,2026,04,22
2,2,41.973,-87.657,42.0,-87.663,8,4058729,2026,04,22
2,6,42.015,-87.814,41.953,-87.653,1,4391021,2026,04,25
0,13,41.892,-87.632,41.701,-87.6,4,913422,2026,04,25
0,15,41.748,-87.656,41.748,-87.649,26,1104428,2026,04,22
0,2,41.9,-87.632,41.915,-87.654,52,306951,2026,04,26
2,19,41.949,-87.657,41.983,-87.682,3,4842316,2026,04,22
2,23,41.951,-87.676,41.922,-87.634,4,5088739,2026,04,26
0,2,41.893,-87.638,41.861,-87.631,53,300772,2026,04,26
1,19,41.892,-87.629,41.893,-87.638,95,3400838,2026,04,22
0,14,42.006,-87.902,41.965,-87.743,1,1090237,2026,04,22
2,21,41.936,-87.652,41.994,-87.665,5,4960120,2026,04,22
2,6,41.885,-87.657,41.949,-87.657,86,4342926,2026,04,26
0,23,41.885,-87.621,41.892,-87.665,162,2248486,2026,04,26
0,3,41.906,-87.631,41.898,-87.621,55,419301,2026,04,22
0,4,41.741,-87.61,41.766,-87.599,4,475484,2026,04,22
0,15,41.806,-87.599,41.871,-87.622,2,1126031,2026,04,22
0,10,41.979,-87.903,41.898,-87.654,33,736924,2026,04,26
2,4,41.935,-87.635,41.943,-87.652,3,4217911,2026,04,22
0,21,41.977,-87.702,41.929,-87.636,3,2009324,2026,04,22
0,9,41.892,-87.632,41.987,-87.665,2,713392,2026,04,26
2,0,41.958,-87.684,41.928,-87.705,14,3868087,2026,04,22
0,11,41.95,-87.644,41.979,-87.903,565,769918,2026,04,25
2,16,41.929,-87.666,41.908,-87.671,2,4665188,2026,04,22
0,5,41.985,-87.658,41.938,-87.639,1,628363,2026,04,22
2,21,41.979,-87.903,41.9,-87.67,32,4973344,2026,04,26
0,20,41.783,-87.599,41.9,-87.629,2,1747965,2026,04,22
0,16,41.881,-87.633,41.863,-87.673,117,1270676,2026,04,22
2,6,41.915,-87.632,41.922,-87.634,24,4358636,2026,04,26
2,2,41.951,-87.676,41.959,-87.713,2,4048560,2026,04,22
1,14,41.936,-87.652,41.898,-87.654,2,3092447,2026,04,25
0,12,41.979,-87.903,41.895,-87.62,372,848001,2026,04,25
0,17,41.881,-87.633,41.835,-87.625,46,1390369,2026,04,22
0,2,41.945,-87.691,42.002,-87.674,31,338610,2026,04,25
0,14,41.776,-87.58,41.801,-87.585,17,990015,2026,04,22
1,18,41.908,-87.671,41.881,-87.633,38,3336416,2026,04,22
0,22,41.994,-87.665,41.958,-87.684,17,2175902,2026,04,22
0,19,41.903,-87.626,41.893,-87.626,179,1663222,2026,04,25
1,6,41.936,-87.666,41.929,-87.651,53,2884530,2026,04,22
1,13,41.893,-87.638,41.879,-87.657,30,3039315,2026,04,26
0,6,41.885,-87.657,41.87,-87.675,27,642586,2026,04,26
