day_type,start_hour,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude,group_n,group_id,representative_year,representative_month,representative_day
0,23,41.906,-87.675,41.929,-87.646,64,2266628,2026,04,26
0,14,41.899,-87.626,41.879,-87.643,720,1039140,2026,04,22
1,4,41.928,-87.705,41.892,-87.632,51,2743063,2026,04,22
2,15,41.898,-87.621,41.879,-87.672,9,4605673,2026,04,22
0,4,41.943,-87.652,41.935,-87.647,43,543200,2026,04,22
0,1,41.892,-87.629,41.879,-87.643,694,184808,2026,04,22
0,11,41.881,-87.633,41.879,-87.643,493,755394,2026,04,26
0,0,41.92,-87.68,41.928,-87.705,57,81438,2026,04,22
0,13,41.813,-87.619,41.783,-87.583,15,887276,2026,04,25
0,14,41.881,-87.633,41.885,-87.643,1866,1027104,2026,04,22
0,23,41.95,-87.644,42.005,-87.659,5,2307515,2026,04,26
1,3,41.915,-87.654,41.958,-87.66,9,2652827,2026,04,22
0,5,41.786,-87.751,41.783,-87.599,54,572824,2026,04,22
0,5,41.915,-87.632,41.9,-87.629,44,603125,2026,04,22
0,13,41.965,-87.663,41.895,-87.62,176,953272,2026,04,22
0,4,41.921,-87.695,41.929,-87.636,4,528532,2026,04,22
1,16,41.786,-87.751,41.885,-87.621,209,3174875,2026,04,22
0,5,41.921,-87.685,41.893,-87.626,7,605648,2026,04,22
0,17,41.909,-87.631,41.898,-87.621,24,1410054,2026,04,26
2,18,41.885,-87.657,41.958,-87.66,7,4760072,2026,04,22
0,0,41.881,-87.633,41.893,-87.626,3622,50995,2026,04,22
1,18,41.885,-87.657,41.879,-87.643,132,3325052,2026,04,22
0,1,41.871,-87.631,41.885,-87.657,722,171421,2026,04,22
1,5,41.943,-87.643,41.964,-87.652,9,2829404,2026,04,22
0,4,41.879,-87.657,41.859,-87.617,135,501907,2026,04,22
2,0,41.9,-87.675,41.898,-87.654,61,3832229,2026,04,22
0,21,41.892,-87.629,41.892,-87.632,143,1945616,2026,04,22
0,3,41.747,-87.557,41.777,-87.611,3,369782,2026,04,25
0,1,41.877,-87.622,41.929,-87.661,37,174722,2026,04,22
0,17,41.936,-87.652,41.97,-87.76,5,1427005,2026,04,26
0,4,41.892,-87.632,41.859,-87.617,1035,509154,2026,04,22
2,3,41.973,-87.664,41.936,-87.661,6,4149632,2026,04,22
0,5,41.783,-87.599,41.79,-87.601,818,572475,2026,04,22
2,7,41.893,-87.638,41.891,-87.619,249,4404517,2026,04,25
1,7,41.907,-87.636,41.893,-87.638,169,2919391,2026,04,22
0,18,41.936,-87.652,41.943,-87.739,1,1553216,2026,04,25
0,20,41.806,-87.587,41.749,-87.547,1,1757504,2026,04,22
1,7,41.929,-87.646,41.936,-87.671,2,2927434,2026,04,22
2,3,41.903,-87.626,41.915,-87.632,44,4107721,2026,04,22
0,14,41.848,-87.691,41.868,-87.643,44,1012649,2026,04,22
1,0,41.979,-87.903,41.801,-87.585,19,2424364,2026,04,25
0,13,41.755,-87.651,41.766,-87.599,20,867340,2026,04,25
2,6,41.943,-87.647,41.893,-87.653,22,4374748,2026,04,26
0,16,41.893,-87.626,41.979,-87.903,4431,1279120,2026,04,22
1,18,41.943,-87.701,41.915,-87.632,6,3351028,2026,04,22
0,21,41.915,-87.654,41.922,-87.634,71,1964971,2026,04,22
0,13,41.898,-87.77,41.877,-87.681,19,916372,2026,04,22
0,16,41.813,-87.599,41.82,-87.61,1,1248595,2026,04,22
1,0,41.9,-87.67,41.943,-87.701,7,2381437,2026,04,25
0,2,41.742,-87.63,41.868,-87.714,6,257450,2026,04,26
1,6,41.98,-87.694,41.892,-87.613,4,2898661,2026,04,22
0,14,41.856,-87.683,41.885,-87.657,72,1014389,2026,04,22
0,23,41.872,-87.654,41.885,-87.657,288,2239011,2026,04,26
0,19,41.893,-87.626,41.898,-87.621,400,1656177,2026,04,25
1,16,41.885,-87.621,41.979,-87.903,832,3190710,2026,04,22
1,15,41.898,-87.654,41.892,-87.613,28,3133408,2026,04,25
1,12,41.776,-87.58,41.756,-87.584,1,3005084,2026,04,26
0,15,41.859,-87.617,41.877,-87.622,859,1139948,2026,04,22
0,2,41.879,-87.643,41.879,-87.657,178,290996,2026,04,26
0,13,41.871,-87.622,41.859,-87.617,1515,903301,2026,04,25
0,2,41.893,-87.626,41.881,-87.633,2015,301422,2026,04,26
1,3,41.885,-87.643,41.9,-87.665,54,2635329,2026,04,22
0,11,41.942,-87.747,41.893,-87.626,37,767934,2026,04,26
1,16,42.016,-87.673,41.935,-87.64,1,3230096,2026,04,22
0,13,41.958,-87.684,41.885,-87.621,67,949060,2026,04,22
0,4,41.916,-87.675,41.899,-87.689,11,526192,2026,04,22
0,23,41.967,-87.652,41.98,-87.694,8,2319369,2026,04,26
0,22,41.885,-87.643,41.877,-87.622,605,2093547,2026,04,22
0,5,41.921,-87.7,41.898,-87.654,14,605136,2026,04,22
0,20,41.892,-87.632,41.891,-87.619,547,1795010,2026,04,22
1,23,41.893,-87.626,41.893,-87.653,157,3736078,2026,04,25
0,5,41.879,-87.672,41.907,-87.636,60,585102,2026,04,22
0,12,41.804,-87.731,41.808,-87.699,13,796915,2026,04,25
2,16,41.909,-87.631,41.881,-87.633,26,4659422,2026,04,22
2,1,41.885,-87.621,41.885,-87.657,1702,3916026,2026,04,22
0,13,41.902,-87.638,41.885,-87.657,312,920539,2026,04,22
0,18,41.744,-87.62,41.739,-87.689,8,1466395,2026,04,26
1,20,41.946,-87.654,41.907,-87.636,38,3507015,2026,04,26
1,14,41.871,-87.622,41.915,-87.654,7,3074051,2026,04,25
0,3,41.892,-87.632,41.935,-87.693,54,407682,2026,04,22
0,21,41.885,-87.621,41.881,-87.633,3257,1940559,2026,04,22
0,1,41.879,-87.657,41.994,-87.686,1,176189,2026,04,22
0,11,42.005,-87.663,41.898,-87.621,15,776603,2026,04,25
0,6,41.885,-87.621,41.958,-87.66,24,643605,2026,04,26
2,23,41.879,-87.672,41.936,-87.656,6,5057933,2026,04,26
0,23,41.915,-87.654,41.892,-87.629,125,2274242,2026,04,26
1,23,41.977,-87.702,41.983,-87.682,3,3783370,2026,04,22
0,22,41.863,-87.72,41.884,-87.723,4,2078388,2026,04,22
0,22,42.001,-87.702,42.0,-87.663,1,2176892,2026,04,22
2,5,41.929,-87.712,41.922,-87.646,11,4296127,2026,04,26
1,23,41.885,-87.643,41.885,-87.643,71,3730665,2026,04,25
0,16,41.756,-87.552,41.79,-87.601,78,1230080,2026,04,22
2,22,41.769,-87.629,41.891,-87.619,1,4983677,2026,04,26
0,1,41.892,-87.632,41.891,-87.619,1568,184284,2026,04,22
2,1,41.856,-87.675,41.799,-87.709,2,3905200,2026,04,22
2,7,41.871,-87.631,41.868,-87.643,11,4398049,2026,04,25
0,21,41.945,-87.691,41.986,-87.769,3,1989968,2026,04,22
2,15,41.868,-87.714,41.868,-87.714,10,4597844,2026,04,22
0,13,41.977,-87.762,41.979,-87.903,86,957083,2026,04,22
0,21,41.685,-87.671,41.682,-87.632,78,1869335,2026,04,22
0,23,41.798,-87.59,41.79,-87.601,1680,2212120,2026,04,26
2,8,41.847,-87.664,41.938,-87.647,7,4439471,2026,04,25
0,16,41.905,-87.65,41.895,-87.62,242,1285677,2026,04,22
0,23,41.893,-87.638,41.776,-87.638,4,2255317,2026,04,26
0,3,41.891,-87.619,41.899,-87.626,386,405270,2026,04,22
1,21,41.922,-87.641,41.929,-87.656,13,3576798,2026,04,26
0,4,41.79,-87.601,41.79,-87.59,1721,484202,2026,04,22
1,23,41.943,-87.641,41.929,-87.685,8,3767451,2026,04,22
0,15,41.996,-87.656,41.874,-87.662,6,1212434,2026,04,22
2,6,41.936,-87.661,41.95,-87.684,7,4370678,2026,04,26
0,0,41.79,-87.601,41.786,-87.751,111,20602,2026,04,22
0,10,41.935,-87.771,41.885,-87.621,25,733147,2026,04,26
2,6,41.892,-87.632,41.958,-87.653,58,4346229,2026,04,26
0,2,41.943,-87.652,41.859,-87.617,68,337107,2026,04,25
2,6,41.951,-87.667,41.929,-87.646,9,4379377,2026,04,25
1,20,41.929,-87.651,41.979,-87.903,30,3498245,2026,04,22
0,17,41.945,-87.669,41.979,-87.903,170,1431939,2026,04,26
0,16,41.881,-87.633,41.898,-87.621,1163,1270759,2026,04,22
1,15,41.902,-87.638,41.893,-87.638,37,3136068,2026,04,25
2,22,41.748,-87.61,41.727,-87.658,5,4981806,2026,04,26
0,13,41.936,-87.661,41.979,-87.903,266,939297,2026,04,22
2,19,41.929,-87.646,41.929,-87.666,9,4835259,2026,04,22
0,21,41.893,-87.626,41.9,-87.665,70,1947920,2026,04,22
2,0,41.929,-87.712,41.987,-87.665,5,3849455,2026,04,22
0,22,41.967,-87.684,41.987,-87.694,22,2162156,2026,04,22
0,14,41.786,-87.751,41.881,-87.633,2691,994254,2026,04,22
0,17,41.755,-87.61,41.798,-87.59,9,1348865,2026,04,22
1,22,41.951,-87.676,41.885,-87.657,34,3680183,2026,04,25
0,21,41.9,-87.632,41.885,-87.657,460,1954163,2026,04,22
0,20,41.9,-87.67,41.922,-87.656,7,1803145,2026,04,22
0,22,41.885,-87.621,41.881,-87.633,3452,2094209,2026,04,22
0,0,41.979,-87.903,41.891,-87.619,3325,122400,2026,04,22
0,1,41.893,-87.638,41.898,-87.621,490,186567,2026,04,22
0,17,41.792,-87.611,41.871,-87.622,5,1362516,2026,04,22
0,13,41.9,-87.67,41.881,-87.633,809,919251,2026,04,22
0,15,41.892,-87.632,41.881,-87.633,3202,1157147,2026,04,22
1,16,41.879,-87.643,41.915,-87.632,76,3188548,2026,04,22
0,20,41.881,-87.633,41.885,-87.643,1934,1787076,2026,04,22
0,22,41.881,-87.633,41.689,-87.617,3,2090029,2026,04,22
0,4,41.943,-87.652,41.885,-87.621,222,543074,2026,04,22
1,1,41.928,-87.705,41.938,-87.639,10,2488379,2026,04,25
1,4,41.893,-87.638,41.893,-87.66,23,2724016,2026,04,22
0,16,41.886,-87.672,41.881,-87.633,50,1274259,2026,04,22
1,0,41.922,-87.646,41.885,-87.621,42,2394936,2026,04,25
0,15,42.021,-87.67,41.979,-87.903,27,1216246,2026,04,22
0,18,41.871,-87.622,41.842,-87.622,20,1508936,2026,04,26
0,16,41.87,-87.675,41.798,-87.59,22,1263777,2026,04,22
0,19,41.859,-87.617,41.881,-87.633,2323,1633787,2026,04,25
0,17,41.893,-87.638,41.885,-87.621,1470,1398559,2026,04,26
0,17,41.884,-87.748,41.877,-87.752,9,1391406,2026,04,22
0,19,41.979,-87.903,41.885,-87.621,6743,1709554,2026,04,25
2,0,41.893,-87.626,41.851,-87.635,167,3828639,2026,04,22
0,0,41.912,-87.684,41.798,-87.59,4,76030,2026,04,22
0,19,41.742,-87.63,41.783,-87.613,9,1593811,2026,04,25
0,19,41.87,-87.675,41.777,-87.693,45,1638175,2026,04,25
0,3,41.892,-87.632,41.973,-87.679,78,407802,2026,04,22
1,22,41.916,-87.692,41.892,-87.629,15,3658667,2026,04,25
0,20,41.848,-87.708,41.775,-87.73,1,1769485,2026,04,22
1,23,41.881,-87.633,41.849,-87.624,158,3728841,2026,04,25
1,9,41.885,-87.621,41.879,-87.643,15,2970405,2026,04,22
0,4,41.892,-87.632,41.881,-87.633,1593,509196,2026,04,22
0,18,41.885,-87.621,41.943,-87.647,49,1518336,2026,04,26
1,4,41.879,-87.672,41.936,-87.661,14,2715438,2026,04,22
0,1,41.893,-87.626,41.931,-87.642,101,187287,2026,04,22
0,14,41.929,-87.636,41.929,-87.651,17,1058406,2026,04,22
1,21,41.936,-87.652,41.921,-87.71,4,3584806,2026,04,26
0,23,41.881,-87.633,41.786,-87.751,1157,2244579,2026,04,26
0,2,42.016,-87.667,42.016,-87.667,13,364474,2026,04,25
2,19,41.859,-87.617,42.005,-87.659,3,4811900,2026,04,22
0,6,41.893,-87.638,41.885,-87.643,100,646039,2026,04,26
0,12,41.929,-87.685,41.916,-87.692,19,830945,2026,04,25
0,14,41.877,-87.622,41.881,-87.633,1611,1024929,2026,04,22
0,16,41.79,-87.59,41.79,-87.601,434,1241937,2026,04,22
0,18,41.881,-87.633,41.949,-87.652,108,1514983,2026,04,26
0,0,41.95,-87.738,41.879,-87.643,2,105862,2026,04,22
2,3,41.892,-87.613,41.915,-87.654,12,4100678,2026,04,22
0,21,41.931,-87.642,41.938,-87.647,11,1978479,2026,04,22
0,15,41.877,-87.622,41.849,-87.624,810,1148571,2026,04,22
0,22,41.938,-87.647,41.881,-87.633,64,2140480,2026,04,22
0,15,41.915,-87.646,41.881,-87.633,172,1172698,2026,04,22
0,23,41.871,-87.631,41.891,-87.619,422,2237821,2026,04,26
0,20,41.922,-87.664,41.885,-87.643,60,1818809,2026,04,22
2,13,41.936,-87.652,41.962,-87.645,4,4544544,2026,04,22
2,1,41.891,-87.619,41.987,-87.672,4,3917226,2026,04,22
0,5,41.899,-87.626,41.891,-87.619,114,595904,2026,04,22
2,23,41.908,-87.627,41.786,-87.751,28,5071058,2026,04,26
0,1,41.884,-87.723,42.006,-87.668,1,178368,2026,04,22
