group_id,walkDist,walkTime,transitDist,transitTime,totalDist,totalTime,modes
607094,503,424,5742,1009,6245,1435s,"{'WALK', 'BUS'}"
4213224,859,800,7739,1365,8598,3126s,"{'WALK', 'BUS'}"
4096164,785,939,10689,1620,11474,2810s,"{'SUBWAY', 'WALK'}"
2212959,221,167,6104,1425,6325,1592s,"{'WALK', 'BUS'}"
51199,622,642,11852,1541,12474,2711s,"{'SUBWAY', 'WALK', 'BUS'}"
570459,1959,1801,15170,1623,17129,3860s,"{'SUBWAY', 'WALK', 'BUS'}"
4555158,990,818,3266,723,4256,1543s,"{'WALK', 'BUS'}"
4077491,858,910,17958,2866,18816,4021s,"{'SUBWAY', 'WALK', 'BUS'}"
293650,746,792,6427,783,7173,1819s,"{'SUBWAY', 'WALK', 'BUS'}"
765521,1553,1421,29925,3327,31478,5191s,"{'SUBWAY', 'WALK', 'BUS'}"
1033454,622,547,1942,598,2564,1146s,"{'WALK', 'BUS'}"
4011418,1226,1165,2653,360,3879,1532s,"{'SUBWAY', 'WALK'}"
3736049,750,655,4752,1146,5502,2068s,"{'WALK', 'BUS'}"
1706541,465,391,2235,676,2700,1775s,"{'WALK', 'BUS'}"
1693516,980,844,6460,1138,7440,2009s,"{'WALK', 'BUS'}"
2564701,786,689,6148,1417,6934,2674s,"{'WALK', 'BUS'}"
4274437,546,584,9015,1352,9561,2358s,"{'SUBWAY', 'WALK', 'BUS'}"
728120,1501,1313,27132,2654,28633,4292s,"{'SUBWAY', 'WALK', 'BUS'}"
4308954,457,382,0,0,457,383s,{'WALK'}
58559,584,528,8434,1178,9018,2127s,"{'SUBWAY', 'WALK', 'BUS'}"
15363,892,786,5038,1167,5930,2312s,"{'WALK', 'BUS'}"
1186957,830,688,2018,530,2848,1243s,"{'WALK', 'BUS'}"
1042177,1222,1096,17579,2817,18801,4610s,"{'SUBWAY', 'WALK', 'BUS'}"
934786,1185,1127,7717,1140,8902,2663s,"{'SUBWAY', 'WALK'}"
1062968,952,948,7730,1200,8682,2149s,"{'SUBWAY', 'WALK'}"
4266725,896,777,1134,229,2030,1007s,"{'WALK', 'BUS'}"
3341313,749,633,2061,588,2810,1222s,"{'WALK', 'BUS'}"
2912425,1657,1429,0,0,1657,1429s,{'WALK'}
2166244,1773,1472,2153,662,3926,2135s,"{'WALK', 'BUS'}"
3560465,442,377,2245,683,2687,1060s,"{'WALK', 'BUS'}"
1933834,1382,1036,2988,300,4370,1336s,"{'SUBWAY', 'WALK'}"
2244783,746,773,1848,240,2594,1013s,"{'SUBWAY', 'WALK'}"
20613,766,630,0,0,766,630s,{'WALK'}
4269806,1470,1366,5850,780,7320,2621s,"{'SUBWAY', 'HEAVY_RAIL', 'WALK'}"
4343747,1521,1253,8683,990,10204,2244s,"{'SUBWAY', 'WALK'}"
1897544,1036,893,1359,334,2395,1227s,"{'WALK', 'BUS'}"
910624,1315,1100,11343,1020,12658,2120s,"{'HEAVY_RAIL', 'WALK'}"
287196,532,469,6251,1201,6783,2185s,"{'WALK', 'BUS'}"
1958323,1105,1021,6061,1080,7166,2393s,"{'SUBWAY', 'WALK'}"
1035356,650,588,862,349,1512,939s,"{'WALK', 'BUS'}"
361540,1311,1215,6219,840,7530,2056s,"{'SUBWAY', 'WALK'}"
3146095,805,674,1749,431,2554,1146s,"{'WALK', 'BUS'}"
2017299,1982,1698,22032,2789,24014,4952s,"{'SUBWAY', 'WALK', 'BUS'}"
1074245,1043,841,12355,2799,13398,3892s,"{'WALK', 'BUS'}"
2328453,1167,987,4976,1227,6143,2238s,"{'WALK', 'BUS'}"
5005560,852,704,3757,875,4609,1605s,"{'WALK', 'BUS'}"
3636352,1011,1017,8571,1140,9582,2158s,"{'SUBWAY', 'WALK'}"
1270729,288,254,1249,412,1537,668s,"{'WALK', 'BUS'}"
1523620,538,473,4433,1192,4971,1917s,"{'WALK', 'BUS'}"
2641745,332,303,1822,638,2154,944s,"{'WALK', 'BUS'}"
4518897,327,295,926,203,1253,499s,"{'WALK', 'BUS'}"
3820539,488,457,3037,960,3525,1695s,"{'WALK', 'BUS'}"
1666892,805,680,1529,410,2334,1091s,"{'WALK', 'BUS'}"
322836,706,611,3871,914,4577,1554s,"{'WALK', 'BUS'}"
1656172,679,599,0,0,679,599s,{'WALK'}
4403592,991,986,8539,1140,9530,2416s,"{'SUBWAY', 'WALK'}"
1603385,92,71,1011,235,1103,307s,"{'WALK', 'BUS'}"
2140599,870,732,2651,762,3521,1493s,"{'WALK', 'BUS'}"
294745,1107,938,3346,420,4453,1358s,"{'HEAVY_RAIL', 'WALK'}"
3607445,1428,1262,12553,1470,13981,3299s,"{'SUBWAY', 'WALK', 'BUS'}"
2378038,480,453,1452,576,1932,1030s,"{'WALK', 'BUS'}"
3061784,1969,1636,9476,1524,11445,3815s,"{'WALK', 'BUS'}"
2348769,790,674,3452,799,4242,1474s,"{'WALK', 'BUS'}"
2542151,,,,,,,
4555706,2007,1649,5277,958,7284,2608s,"{'WALK', 'BUS'}"
3493936,664,558,3259,835,3923,1419s,"{'WALK', 'BUS'}"
1482012,849,720,19997,2109,20846,3291s,"{'SUBWAY', 'WALK', 'BUS'}"
4421689,1857,1558,2981,390,4838,1948s,"{'SUBWAY', 'WALK'}"
2802319,848,748,2279,458,3127,1207s,"{'WALK', 'BUS'}"
2252807,693,569,7613,1441,8306,2410s,"{'WALK', 'BUS'}"
1379608,1660,1462,3319,600,4979,2063s,"{'HEAVY_RAIL', 'WALK'}"
2463521,523,607,19840,2100,20363,3320s,"{'SUBWAY', 'WALK', 'BUS'}"
4883648,540,587,5655,1370,6195,2418s,"{'SUBWAY', 'WALK', 'BUS'}"
230425,736,615,2352,700,3088,1323s,"{'WALK', 'BUS'}"
1870761,,,,,,,
3398275,324,291,1317,341,1641,634s,"{'WALK', 'BUS'}"
1884218,1095,910,3856,635,4951,1545s,"{'WALK', 'BUS'}"
765397,1627,1264,9110,1379,10737,3063s,"{'SUBWAY', 'WALK', 'BUS'}"
3644519,279,255,829,250,1108,506s,"{'WALK', 'BUS'}"
4347735,,,,,,,
1612523,2199,1921,40985,4199,43184,7142s,"{'SUBWAY', 'WALK', 'BUS'}"
1556270,2006,1725,17389,1500,19395,3226s,"{'SUBWAY', 'WALK'}"
3014248,540,476,8209,1459,8749,2208s,"{'WALK', 'BUS'}"
130905,464,380,12943,1676,13407,2057s,"{'WALK', 'BUS'}"
585476,1175,1010,5013,939,6188,2191s,"{'SUBWAY', 'WALK', 'BUS'}"
42514,289,267,3801,1393,4090,2019s,"{'WALK', 'BUS'}"
3191131,882,804,4977,770,5859,1898s,"{'SUBWAY', 'WALK', 'BUS'}"
831632,841,709,7621,1770,8462,3098s,"{'WALK', 'BUS'}"
505035,2147,1860,8973,960,11120,2821s,"{'SUBWAY', 'WALK'}"
3955336,936,789,7112,1105,8048,2196s,"{'WALK', 'BUS'}"
913559,257,252,1787,525,2044,1262s,"{'WALK', 'BUS'}"
1278851,1138,939,3926,1207,5064,2149s,"{'WALK', 'BUS'}"
643385,1378,1148,6182,1153,7560,2302s,"{'WALK', 'BUS'}"
4223383,761,615,6999,1167,7760,2899s,"{'WALK', 'BUS'}"
2079603,1429,1164,7050,2164,8479,3338s,"{'WALK', 'BUS'}"
1016175,1320,1146,2587,769,3907,1916s,"{'WALK', 'BUS'}"
4194168,918,771,2686,421,3604,1196s,"{'WALK', 'BUS'}"
4827722,829,721,2665,931,3494,1652s,"{'WALK', 'BUS'}"
3190077,1012,885,14525,1611,15537,2786s,"{'SUBWAY', 'WALK', 'BUS'}"
3476551,1696,1591,3379,420,5075,2011s,"{'SUBWAY', 'WALK'}"
1549252,803,679,1924,473,2727,1159s,"{'WALK', 'BUS'}"
187873,1372,1164,10845,2240,12217,3753s,"{'WALK', 'BUS'}"
3938247,622,548,3301,755,3923,1771s,"{'WALK', 'BUS'}"
3534234,622,641,16727,2091,17349,3294s,"{'SUBWAY', 'WALK', 'BUS'}"
2127454,1216,1036,2511,764,3727,1812s,"{'WALK', 'BUS'}"
399781,911,883,10718,1380,11629,2263s,"{'SUBWAY', 'WALK'}"
509803,287,263,848,265,1135,535s,"{'WALK', 'BUS'}"
2313097,1881,1643,22704,3143,24585,5071s,"{'SUBWAY', 'WALK', 'BUS'}"
1742403,628,544,9710,2286,10338,3193s,"{'WALK', 'BUS'}"
4306985,1002,831,5771,1268,6773,2114s,"{'WALK', 'BUS'}"
2376078,599,491,7917,2147,8516,2963s,"{'WALK', 'BUS'}"
1523758,2508,2132,26199,2460,28707,4593s,"{'SUBWAY', 'WALK'}"
4105151,1215,1039,4522,510,5737,1563s,"{'SUBWAY', 'WALK'}"
1088344,1060,971,17598,2525,18658,3881s,"{'SUBWAY', 'WALK', 'BUS'}"
2090549,780,830,8407,1674,9187,2846s,"{'SUBWAY', 'WALK', 'BUS'}"
4893213,1939,1702,19081,2109,21020,4093s,"{'SUBWAY', 'WALK', 'BUS'}"
1786604,674,595,11253,2246,11927,3179s,"{'WALK', 'BUS'}"
2713032,1161,1112,1964,330,3125,1442s,"{'SUBWAY', 'WALK'}"
1425273,671,561,10254,2278,10925,3246s,"{'WALK', 'BUS'}"
1290869,1249,1041,0,0,1249,1041s,{'WALK'}
3228309,916,948,28086,3442,29002,5080s,"{'SUBWAY', 'WALK', 'BUS'}"
2453121,375,307,5493,1262,5868,1574s,"{'WALK', 'BUS'}"
728120,1501,1313,27132,2654,28633,4292s,"{'SUBWAY', 'WALK', 'BUS'}"
2399611,744,621,2547,803,3291,1425s,"{'WALK', 'BUS'}"
814318,1239,1120,10166,1320,11405,2441s,"{'SUBWAY', 'WALK'}"
1042699,830,702,3058,578,3888,1550s,"{'WALK', 'BUS'}"
2294153,1364,1169,7090,1080,8454,2249s,"{'SUBWAY', 'WALK'}"
1919721,1029,892,4288,600,5317,1493s,"{'SUBWAY', 'WALK'}"
2125849,854,741,4220,1318,5074,2439s,"{'WALK', 'BUS'}"
455800,1218,1050,8563,1177,9781,2503s,"{'SUBWAY', 'WALK', 'BUS'}"
1940558,373,330,2423,791,2796,1122s,"{'WALK', 'BUS'}"
3132689,486,421,2046,728,2532,1151s,"{'WALK', 'BUS'}"
1082582,2079,1740,31251,3465,33330,5708s,"{'SUBWAY', 'WALK', 'BUS'}"
2992787,982,820,19646,3089,20628,4366s,"{'WALK', 'BUS'}"
3644209,834,809,5382,800,6216,1828s,"{'SUBWAY', 'WALK', 'BUS'}"
428583,1299,1139,3603,360,4902,1499s,"{'SUBWAY', 'WALK'}"
343618,467,419,2449,463,2916,882s,"{'WALK', 'BUS'}"
2757510,972,879,874,120,1846,999s,"{'SUBWAY', 'WALK'}"
3932576,676,580,5077,1203,5753,1811s,"{'WALK', 'BUS'}"
2794303,922,890,4191,780,5113,1670s,"{'SUBWAY', 'WALK'}"
3347477,1052,866,4887,416,5939,1279s,"{'WALK', 'BUS'}"
782790,771,635,16421,1380,17192,2015s,"{'HEAVY_RAIL', 'WALK'}"
502518,647,579,3576,1105,4223,1693s,"{'WALK', 'BUS'}"
1503324,965,814,4809,1610,5774,2425s,"{'WALK', 'BUS'}"
455854,687,584,1503,276,2190,861s,"{'WALK', 'BUS'}"
2672931,1245,1026,1225,340,2470,1374s,"{'WALK', 'BUS'}"
4505667,1605,1398,28081,2825,29686,4459s,"{'SUBWAY', 'WALK', 'BUS'}"
1185116,393,370,4036,901,4429,1585s,"{'WALK', 'BUS'}"
711830,1980,1752,29245,2940,31225,4693s,"{'SUBWAY', 'WALK'}"
174582,524,431,1169,309,1693,741s,"{'WALK', 'BUS'}"
3037591,239,219,5031,1100,5270,1345s,"{'WALK', 'BUS'}"
177128,523,449,718,183,1241,632s,"{'WALK', 'BUS'}"
50465,544,546,8484,1347,9028,2240s,"{'SUBWAY', 'WALK', 'BUS'}"
1784117,545,502,11599,1336,12144,2249s,"{'HEAVY_RAIL', 'WALK', 'BUS'}"
3310317,605,536,11023,1621,11628,2660s,"{'WALK', 'BUS'}"
1777897,636,531,9832,2529,10468,3060s,"{'WALK', 'BUS'}"
3639156,1166,954,2726,877,3892,1832s,"{'WALK', 'BUS'}"
2395053,451,360,1862,556,2313,917s,"{'WALK', 'BUS'}"
2633443,1490,1420,4358,570,5848,1991s,"{'SUBWAY', 'WALK'}"
1273706,1159,1081,2489,480,3648,1561s,"{'SUBWAY', 'WALK'}"
59323,527,570,10688,1758,11215,2755s,"{'SUBWAY', 'WALK', 'BUS'}"
908079,866,812,4191,780,5057,1593s,"{'SUBWAY', 'WALK'}"
3503551,884,893,7712,1050,8596,1945s,"{'SUBWAY', 'WALK'}"
4505062,551,474,862,230,1413,731s,"{'WALK', 'BUS'}"
3655648,310,249,4370,1376,4680,1634s,"{'WALK', 'BUS'}"
1150268,575,513,1547,374,2122,919s,"{'WALK', 'BUS'}"
293767,1542,1314,5675,1312,7217,2662s,"{'WALK', 'BUS'}"
2054264,1294,1188,14623,1912,15917,3385s,"{'SUBWAY', 'WALK', 'BUS'}"
1007949,461,405,2715,591,3176,994s,"{'WALK', 'BUS'}"
2115821,590,510,5625,2312,6215,3070s,"{'WALK', 'BUS'}"
2674449,647,523,7195,1509,7842,2032s,"{'WALK', 'BUS'}"
1030184,648,520,1476,537,2124,1057s,"{'WALK', 'BUS'}"
776282,499,408,12347,1252,12846,1667s,"{'WALK', 'BUS'}"
3321103,588,509,2495,844,3083,1354s,"{'WALK', 'BUS'}"
2581722,1460,1299,1997,300,3457,1600s,"{'SUBWAY', 'WALK'}"
5063871,653,560,1360,437,2013,1010s,"{'WALK', 'BUS'}"
4095509,807,700,1218,188,2025,888s,"{'WALK', 'BUS'}"
728363,781,708,2555,569,3336,1278s,"{'WALK', 'BUS'}"
1151509,757,639,10958,2330,11715,3224s,"{'WALK', 'BUS'}"
353840,1384,1156,2986,550,4370,1707s,"{'WALK', 'BUS'}"
4006131,1312,1128,2463,522,3775,1656s,"{'WALK', 'BUS'}"
486646,595,488,0,0,595,488s,{'WALK'}
937572,1093,918,1975,597,3068,1516s,"{'WALK', 'BUS'}"
1646418,1068,903,11926,1906,12994,2809s,"{'WALK', 'BUS'}"
1186205,447,428,7920,1731,8367,2401s,"{'WALK', 'BUS'}"
2307660,1100,927,3312,691,4412,1646s,"{'WALK', 'BUS'}"
2452185,922,777,2437,549,3359,1327s,"{'WALK', 'BUS'}"
3161162,3210,2677,25796,2370,29006,5274s,"{'SUBWAY', 'WALK', 'BUS'}"
1733392,,,,,,,
2140743,642,618,28689,3621,29331,5236s,"{'SUBWAY', 'WALK', 'BUS'}"
4031429,584,473,0,0,584,473s,{'WALK'}
963090,968,855,4734,1043,5702,1898s,"{'WALK', 'BUS'}"
357472,2191,1861,6097,600,8288,2464s,"{'SUBWAY', 'WALK'}"
4668095,707,595,4743,1217,5450,2097s,"{'WALK', 'BUS'}"
1939948,680,641,2511,1042,3191,1685s,"{'WALK', 'BUS'}"
3889587,576,475,1973,448,2549,944s,"{'WALK', 'BUS'}"
1998912,588,487,3309,764,3897,1669s,"{'WALK', 'BUS'}"
2255171,1266,1047,8386,1926,9652,3531s,"{'WALK', 'BUS'}"
2093582,181,167,1259,491,1440,661s,"{'WALK', 'BUS'}"
2805962,1062,889,428,64,1490,984s,"{'WALK', 'BUS'}"
773872,1680,1429,17870,1744,19550,3792s,"{'SUBWAY', 'WALK', 'BUS'}"
53466,606,556,13345,3194,13951,4066s,"{'WALK', 'BUS'}"
1552412,723,614,1624,565,2347,1181s,"{'WALK', 'BUS'}"
503082,697,591,2728,648,3425,1495s,"{'WALK', 'BUS'}"
4403261,388,333,7090,1355,7478,1689s,"{'WALK', 'BUS'}"
4305833,2626,2193,9308,990,11934,3185s,"{'SUBWAY', 'WALK'}"
1937054,1733,1554,28487,2820,30220,4375s,"{'SUBWAY', 'WALK'}"
1150845,464,394,11594,2284,12058,2683s,"{'WALK', 'BUS'}"
924934,870,730,8709,2029,9579,3338s,"{'WALK', 'BUS'}"
4000170,424,367,11326,2171,11750,3086s,"{'WALK', 'BUS'}"
2749512,652,590,2180,419,2832,1753s,"{'WALK', 'BUS'}"
1519696,690,585,7274,1671,7964,2703s,"{'WALK', 'BUS'}"
649158,904,800,1604,368,2508,1169s,"{'WALK', 'BUS'}"
958764,603,526,1650,394,2253,930s,"{'WALK', 'BUS'}"
835245,284,249,11245,2156,11529,2837s,"{'WALK', 'BUS'}"
2740616,678,589,3259,746,3937,1335s,"{'WALK', 'BUS'}"
657043,1360,1173,7041,900,8401,2073s,"{'SUBWAY', 'WALK'}"
2469025,1049,889,11908,1600,12957,2490s,"{'WALK', 'BUS'}"
4191294,1066,935,1825,408,2891,1344s,"{'WALK', 'BUS'}"
1396884,292,253,0,0,292,252s,{'WALK'}
919951,1629,1374,29909,3368,31538,5097s,"{'SUBWAY', 'WALK', 'BUS'}"
1985395,1491,1260,1007,256,2498,1517s,"{'WALK', 'BUS'}"
2360027,1190,1022,5883,780,7073,1804s,"{'SUBWAY', 'WALK'}"
3356192,518,443,10414,2483,10932,3289s,"{'WALK', 'BUS'}"
2092952,807,700,1218,292,2025,992s,"{'WALK', 'BUS'}"
2096033,328,297,3794,1770,4122,2069s,"{'WALK', 'BUS'}"
4973304,1733,1485,28442,2610,30175,4095s,"{'SUBWAY', 'WALK'}"
3831664,621,553,879,247,1500,802s,"{'WALK', 'BUS'}"
1399885,880,771,1714,677,2594,1448s,"{'WALK', 'BUS'}"
1831953,1438,1302,7478,960,8916,2261s,"{'SUBWAY', 'WALK'}"
4650482,666,563,9645,1431,10311,2254s,"{'SUBWAY', 'WALK', 'BUS'}"
222306,936,876,2878,390,3814,1267s,"{'SUBWAY', 'WALK'}"
4004748,524,460,5673,1141,6197,1980s,"{'WALK', 'BUS'}"
122524,1933,1547,22396,2243,24329,4216s,"{'SUBWAY', 'WALK', 'BUS'}"
2132363,915,775,7933,2756,8848,3532s,"{'WALK', 'BUS'}"
697911,689,746,12541,1620,13230,2366s,"{'SUBWAY', 'WALK'}"
3635760,637,535,2352,867,2989,1402s,"{'WALK', 'BUS'}"
3365416,1012,1059,15466,2421,16478,3730s,"{'SUBWAY', 'WALK', 'BUS'}"
1594011,463,384,3076,430,3539,837s,"{'WALK', 'BUS'}"
886356,,,,,,,
3639177,766,629,2116,681,2882,1310s,"{'WALK', 'BUS'}"
1259989,980,845,4977,1724,5957,2570s,"{'WALK', 'BUS'}"
783176,904,750,9960,1629,10864,2782s,"{'WALK', 'BUS'}"
334054,577,518,3803,763,4380,1603s,"{'SUBWAY', 'WALK', 'BUS'}"
298508,824,712,2194,490,3018,1202s,"{'WALK', 'BUS'}"
340194,815,688,0,0,815,688s,{'WALK'}
2599019,1411,1189,1353,285,2764,1509s,"{'WALK', 'BUS'}"
2758888,982,809,5172,1003,6154,2155s,"{'WALK', 'BUS'}"
3926577,812,680,3222,845,4034,1537s,"{'WALK', 'BUS'}"
3169427,1643,1381,6346,1134,7989,2524s,"{'WALK', 'BUS'}"
2070696,1378,1142,12704,2272,14082,3743s,"{'SUBWAY', 'WALK', 'BUS'}"
179291,868,749,3039,742,3907,1933s,"{'WALK', 'BUS'}"
4982440,931,772,3070,715,4001,1487s,"{'WALK', 'BUS'}"
1956380,757,645,1100,311,1857,965s,"{'WALK', 'BUS'}"
4818292,2224,1884,28192,2730,30416,4615s,"{'SUBWAY', 'WALK'}"
3972007,1170,1091,13752,1830,14922,2923s,"{'SUBWAY', 'WALK'}"
4697571,738,734,23754,2958,24492,3907s,"{'SUBWAY', 'WALK', 'BUS'}"
4993085,1576,1457,7300,1503,8876,3286s,"{'SUBWAY', 'WALK', 'BUS'}"
4876218,746,773,1848,270,2594,1043s,"{'SUBWAY', 'WALK'}"
2239351,816,851,3060,450,3876,1301s,"{'SUBWAY', 'WALK'}"
2092954,927,832,1354,408,2281,1240s,"{'WALK', 'BUS'}"
2227426,398,379,3932,931,4330,1310s,"{'WALK', 'BUS'}"
3942734,1054,893,1041,263,2095,1189s,"{'WALK', 'BUS'}"
1497610,1568,1361,4078,922,5646,2580s,"{'WALK', 'BUS'}"
2076953,1099,938,3915,1481,5014,2421s,"{'WALK', 'BUS'}"
2177326,,,,,,,
3557618,1191,1025,5894,788,7085,1814s,"{'WALK', 'BUS'}"
455344,1280,1055,6656,1756,7936,2841s,"{'WALK', 'BUS'}"
3470198,748,624,2688,579,3436,1228s,"{'WALK', 'BUS'}"
2057151,830,833,15260,2250,16090,3716s,"{'SUBWAY', 'WALK', 'BUS'}"
209435,907,782,1714,504,2621,1315s,"{'WALK', 'BUS'}"
1142885,417,363,940,279,1357,649s,"{'WALK', 'BUS'}"
2799974,425,357,2742,922,3167,1280s,"{'WALK', 'BUS'}"
398413,1216,1022,2107,489,3323,1512s,"{'WALK', 'BUS'}"
3916129,606,465,4535,1276,5141,1741s,"{'WALK', 'BUS'}"
2463200,1000,857,3386,875,4386,2154s,"{'WALK', 'BUS'}"
946602,547,478,8334,2135,8881,2613s,"{'WALK', 'BUS'}"
2083669,1633,1348,1776,491,3409,1840s,"{'WALK', 'BUS'}"
4869433,398,379,3932,1104,4330,1483s,"{'WALK', 'BUS'}"
3193520,603,520,1298,470,1901,991s,"{'WALK', 'BUS'}"
1401381,772,653,8272,1721,9044,2613s,"{'WALK', 'BUS'}"
1194230,1269,1026,11644,1873,12913,3267s,"{'SUBWAY', 'WALK', 'BUS'}"
5005406,652,571,5768,572,6420,1143s,"{'WALK', 'BUS'}"
1325760,1987,1707,26484,2518,28471,4597s,"{'SUBWAY', 'WALK', 'BUS'}"
3132395,862,803,1735,495,2597,1760s,"{'WALK', 'BUS'}"
224111,706,608,4165,1062,4871,2321s,"{'WALK', 'BUS'}"
2106703,1803,1561,28459,3317,30262,5191s,"{'SUBWAY', 'WALK', 'BUS'}"
4461748,897,735,1344,226,2241,988s,"{'WALK', 'BUS'}"
1855885,1538,1292,23799,2976,25337,4658s,"{'SUBWAY', 'WALK', 'BUS'}"
1795952,356,298,1135,381,1491,680s,"{'WALK', 'BUS'}"
2924482,714,620,1940,260,2654,893s,"{'WALK', 'BUS'}"
3254084,458,409,3830,1234,4288,1961s,"{'WALK', 'BUS'}"
4191496,274,253,8584,2032,8858,2752s,"{'WALK', 'BUS'}"
2796090,1591,1378,6689,720,8280,2100s,"{'SUBWAY', 'WALK'}"
3838629,848,735,1892,636,2740,1371s,"{'WALK', 'BUS'}"
3822753,899,782,2538,607,3437,1392s,"{'WALK', 'BUS'}"
1586949,2065,1719,6256,1281,8321,3000s,"{'WALK', 'BUS'}"
2139055,1246,1046,2614,609,3860,1657s,"{'WALK', 'BUS'}"
2133355,1371,1158,627,147,1998,1306s,"{'WALK', 'BUS'}"
2177521,606,543,13093,3401,13699,4526s,"{'WALK', 'BUS'}"
726697,2143,1883,16709,1350,18852,3720s,"{'SUBWAY', 'WALK', 'BUS'}"
812321,965,872,437,91,1402,963s,"{'WALK', 'BUS'}"
2555845,772,673,7298,1790,8070,2464s,"{'WALK', 'BUS'}"
3256568,870,725,3078,966,3948,1693s,"{'WALK', 'BUS'}"
3400564,985,919,4417,600,5402,1515s,"{'SUBWAY', 'WALK'}"
409800,916,883,6072,1242,6988,2426s,"{'SUBWAY', 'WALK', 'BUS'}"
1098490,1513,1256,7878,1151,9391,2803s,"{'WALK', 'BUS'}"
71405,343,307,2694,750,3037,1057s,"{'WALK', 'BUS'}"
3331454,1228,1162,8317,1874,9545,3868s,"{'SUBWAY', 'WALK', 'BUS'}"
4409593,1369,1287,6271,780,7640,2069s,"{'SUBWAY', 'WALK'}"
728163,858,716,925,204,1783,921s,"{'WALK', 'BUS'}"
191301,825,713,7121,1008,7946,1721s,"{'WALK', 'BUS'}"
2601655,2623,2511,27563,2670,30186,5899s,"{'SUBWAY', 'WALK', 'BUS'}"
327942,636,547,7611,1634,8247,3057s,"{'WALK', 'BUS'}"
1388086,866,831,5716,896,6582,2246s,"{'SUBWAY', 'WALK', 'BUS'}"
19579,1108,1090,23764,2609,24872,4493s,"{'SUBWAY', 'WALK', 'BUS'}"
2794302,808,835,3122,420,3930,1255s,"{'SUBWAY', 'WALK'}"
1045705,290,267,6226,1968,6516,2725s,"{'WALK', 'BUS'}"
4181533,1603,1340,6949,870,8552,2214s,"{'SUBWAY', 'WALK'}"
5034573,1957,1717,42904,4309,44861,6569s,"{'SUBWAY', 'WALK', 'BUS'}"
1528036,621,553,879,215,1500,770s,"{'WALK', 'BUS'}"
1725996,1511,1237,18096,1440,19607,2951s,"{'HEAVY_RAIL', 'WALK', 'BUS'}"
1645382,224,190,4847,1435,5071,1994s,"{'WALK', 'BUS'}"
711420,1382,1168,6977,1386,8359,2881s,"{'WALK', 'BUS'}"
2292273,549,445,8306,1621,8855,2399s,"{'WALK', 'BUS'}"
4008025,874,778,0,0,874,778s,{'WALK'}
1379592,1320,1146,2587,824,3907,1971s,"{'WALK', 'BUS'}"
2410392,499,438,3319,748,3818,1186s,"{'WALK', 'BUS'}"
1145341,1063,860,10398,1190,11461,2076s,"{'WALK', 'BUS'}"
1778553,732,613,20982,3522,21714,4431s,"{'WALK', 'BUS'}"
3880266,908,765,9475,2304,10383,3605s,"{'WALK', 'BUS'}"
453608,925,947,14159,2282,15084,3692s,"{'SUBWAY', 'WALK', 'BUS'}"
865621,917,923,16745,1762,17662,2912s,"{'SUBWAY', 'WALK', 'BUS'}"
2572917,1134,992,3473,450,4607,1443s,"{'SUBWAY', 'WALK'}"
3435925,928,811,18526,2487,19454,3946s,"{'SUBWAY', 'WALK', 'BUS'}"
1404221,780,688,6651,1263,7431,2541s,"{'WALK', 'BUS'}"
4598161,690,703,6595,966,7285,2076s,"{'SUBWAY', 'WALK', 'BUS'}"
1646284,892,815,10438,1409,11330,2680s,"{'SUBWAY', 'WALK', 'BUS'}"
4235768,1904,1562,0,0,1904,1563s,{'WALK'}
1159253,913,763,14468,2782,15381,3546s,"{'WALK', 'BUS'}"
3099286,1863,1611,17920,1907,19783,3754s,"{'SUBWAY', 'WALK', 'BUS'}"
4691048,1848,1662,43069,4623,44917,6964s,"{'SUBWAY', 'WALK', 'BUS'}"
2718127,965,818,5762,884,6727,1702s,"{'WALK', 'BUS'}"
2425895,1339,1205,1535,210,2874,1417s,"{'SUBWAY', 'WALK'}"
243047,2231,1869,30553,2880,32784,4987s,"{'SUBWAY', 'WALK'}"
2596650,803,682,7520,1589,8323,2273s,"{'WALK', 'BUS'}"
3991905,1675,1432,6000,1034,7675,2886s,"{'WALK', 'BUS'}"
186963,919,771,15805,1884,16724,3006s,"{'WALK', 'BUS'}"
4268715,588,511,7551,2017,8139,2529s,"{'WALK', 'BUS'}"
1524029,486,421,2046,775,2532,1198s,"{'WALK', 'BUS'}"
4015545,608,516,2580,551,3188,1068s,"{'WALK', 'BUS'}"
918674,446,383,551,236,997,620s,"{'WALK', 'BUS'}"
4103519,972,952,6072,1242,7044,2493s,"{'SUBWAY', 'WALK', 'BUS'}"
1607735,1151,945,7968,1433,9119,2406s,"{'WALK', 'BUS'}"
1206469,1696,1424,21292,2371,22988,4192s,"{'SUBWAY', 'WALK', 'BUS'}"
1397362,943,964,8539,1140,9482,2338s,"{'SUBWAY', 'WALK'}"
608263,899,758,4208,813,5107,1573s,"{'WALK', 'BUS'}"
3060962,1221,1021,4270,691,5491,1721s,"{'WALK', 'BUS'}"
4019252,479,422,6530,1618,7009,2507s,"{'WALK', 'BUS'}"
2554451,519,435,6093,1691,6612,2131s,"{'WALK', 'BUS'}"
5009211,718,608,1356,347,2074,957s,"{'WALK', 'BUS'}"
3830319,619,534,1150,386,1769,920s,"{'WALK', 'BUS'}"
335716,968,828,1760,391,2728,1230s,"{'WALK', 'BUS'}"
3577101,562,469,3507,955,4069,1436s,"{'WALK', 'BUS'}"
1655618,381,342,1699,637,2080,980s,"{'WALK', 'BUS'}"
