group_id,walkDist,walkTime,transitDist,transitTime,totalDist,totalTime,modes
3330426,615,505,4502,1189,5117,1704s,"{'WALK', 'BUS'}"
4993772,667,604,4890,538,5557,1477s,"{'WALK', 'SUBWAY', 'BUS'}"
1789606,1185,996,1441,377,2626,1377s,"{'WALK', 'BUS'}"
1675907,1839,1638,3482,330,5321,1970s,"{'WALK', 'SUBWAY'}"
2099446,834,738,2070,788,2904,1527s,"{'WALK', 'BUS'}"
3802071,1045,988,19988,2127,21033,3976s,"{'WALK', 'SUBWAY', 'BUS'}"
203980,1521,1329,5893,600,7414,1931s,"{'WALK', 'SUBWAY'}"
3671514,695,581,5392,1568,6087,2154s,"{'WALK', 'BUS'}"
3551646,962,960,12639,2345,13601,3688s,"{'WALK', 'SUBWAY', 'BUS'}"
1029239,705,639,0,0,705,639s,{'WALK'}
243313,1936,1602,23295,2766,25231,5136s,"{'WALK', 'SUBWAY', 'BUS'}"
731144,553,478,1492,219,2045,701s,"{'WALK', 'BUS'}"
3403580,759,667,1527,647,2286,1314s,"{'WALK', 'BUS'}"
3277006,322,278,7987,1559,8309,2364s,"{'WALK', 'BUS'}"
1397885,1126,969,10832,2050,11958,3379s,"{'WALK', 'BUS'}"
3841477,591,536,3583,1006,4174,1555s,"{'WALK', 'BUS'}"
1847105,901,865,4550,830,5451,2074s,"{'WALK', 'SUBWAY', 'BUS'}"
3330744,552,479,1593,632,2145,1113s,"{'WALK', 'BUS'}"
1518196,821,670,1286,512,2107,1182s,"{'WALK', 'BUS'}"
1627555,721,629,6322,1389,7043,2254s,"{'WALK', 'BUS'}"
448129,731,646,2503,360,3234,1006s,"{'WALK', 'SUBWAY'}"
2414483,637,524,2688,1154,3325,1678s,"{'WALK', 'BUS'}"
2325852,470,403,9092,1844,9562,2587s,"{'WALK', 'BUS'}"
4791531,1565,1290,28962,2848,30527,4497s,"{'WALK', 'SUBWAY', 'BUS'}"
818596,730,614,2853,608,3583,1227s,"{'WALK', 'BUS'}"
1455093,924,923,17547,2506,18471,3736s,"{'WALK', 'SUBWAY', 'BUS'}"
1948757,470,392,9403,2833,9873,3227s,"{'WALK', 'BUS'}"
4004710,746,773,1848,270,2594,1043s,"{'WALK', 'SUBWAY'}"
2963494,1522,1395,6362,1008,7884,3050s,"{'WALK', 'SUBWAY', 'BUS'}"
1522548,810,693,3752,976,4562,1669s,"{'WALK', 'BUS'}"
758256,632,578,0,0,632,578s,{'WALK'}
1663934,805,710,11034,2622,11839,3778s,"{'WALK', 'BUS'}"
3866798,346,284,4282,1020,4628,1305s,"{'WALK', 'BUS'}"
1367689,1148,948,5462,1230,6610,2177s,"{'WALK', 'BUS'}"
4585883,2184,1867,27643,3518,29827,5595s,"{'WALK', 'HEAVY_RAIL', 'BUS'}"
4206435,1058,870,0,0,1058,870s,{'WALK'}
4943831,749,810,8429,1309,9178,2567s,"{'WALK', 'SUBWAY', 'BUS'}"
63185,785,652,3926,1099,4711,1760s,"{'WALK', 'BUS'}"
2467412,841,732,1149,350,1990,1083s,"{'WALK', 'BUS'}"
1890675,957,815,14732,1954,15689,3228s,"{'WALK', 'BUS'}"
3952413,1141,1100,9356,1380,10497,2966s,"{'WALK', 'SUBWAY'}"
2309684,924,782,14556,3192,15480,4757s,"{'WALK', 'BUS'}"
4874198,550,454,12783,3452,13333,3930s,"{'WALK', 'BUS'}"
4465479,2887,2432,0,0,2887,2432s,{'WALK'}
2210796,884,725,7957,1615,8841,2795s,"{'WALK', 'BUS'}"
187983,811,702,708,199,1519,902s,"{'WALK', 'BUS'}"
914193,569,488,3016,738,3585,1226s,"{'WALK', 'BUS'}"
2276353,1276,1232,2391,210,3667,1442s,"{'WALK', 'SUBWAY'}"
1701556,856,743,14369,3763,15225,4969s,"{'WALK', 'BUS'}"
53754,625,524,2956,1095,3581,1622s,"{'WALK', 'BUS'}"
809058,704,583,809,232,1513,815s,"{'WALK', 'BUS'}"
4318123,1327,1127,6060,1084,7387,2246s,"{'WALK', 'BUS'}"
4379719,320,407,8370,1050,8690,1457s,"{'WALK', 'SUBWAY'}"
3478757,744,745,7305,1672,8049,2763s,"{'WALK', 'SUBWAY', 'BUS'}"
1407888,545,584,6788,1427,7333,2612s,"{'WALK', 'SUBWAY', 'BUS'}"
3646268,768,732,6185,1055,6953,2052s,"{'WALK', 'SUBWAY', 'BUS'}"
3614564,923,836,14260,2096,15183,3491s,"{'WALK', 'BUS'}"
463671,1710,1475,28958,2640,30668,4382s,"{'WALK', 'SUBWAY'}"
4511375,2415,2054,12910,1050,15325,3106s,"{'WALK', 'SUBWAY'}"
4469353,2066,1909,42835,5099,44901,7252s,"{'WALK', 'SUBWAY', 'BUS'}"
2635741,1366,1109,3076,821,4442,1931s,"{'WALK', 'BUS'}"
911951,901,787,3109,616,4010,1403s,"{'WALK', 'BUS'}"
4038922,1165,1131,6398,900,7563,2032s,"{'WALK', 'SUBWAY'}"
2325951,579,497,0,0,579,497s,{'WALK'}
96668,574,475,1646,412,2220,887s,"{'WALK', 'BUS'}"
1139985,1088,924,4589,1568,5677,2493s,"{'WALK', 'BUS'}"
2467363,818,694,1590,270,2408,964s,"{'WALK', 'SUBWAY'}"
330103,1118,1017,1997,300,3115,1317s,"{'WALK', 'SUBWAY'}"
2008403,350,301,1783,588,2133,914s,"{'WALK', 'BUS'}"
865266,1921,1583,11421,1724,13342,3667s,"{'WALK', 'HEAVY_RAIL', 'BUS'}"
1136308,1655,1547,15337,1950,16992,3748s,"{'WALK', 'SUBWAY'}"
1719494,492,538,12398,2207,12890,3401s,"{'WALK', 'SUBWAY', 'BUS'}"
1315650,873,749,4083,989,4956,1739s,"{'WALK', 'BUS'}"
402719,1168,1109,5795,840,6963,1950s,"{'WALK', 'SUBWAY'}"
4021685,492,410,0,0,492,411s,{'WALK'}
2630140,1183,1125,2253,330,3436,1455s,"{'WALK', 'SUBWAY'}"
4359536,1583,1443,5748,600,7331,2043s,"{'WALK', 'SUBWAY'}"
1128285,1092,916,2652,494,3744,1411s,"{'WALK', 'BUS'}"
1524960,1057,986,3588,647,4645,1890s,"{'WALK', 'SUBWAY', 'BUS'}"
3733995,700,580,3595,1035,4295,1625s,"{'WALK', 'BUS'}"
4746683,997,937,12175,1434,13172,2767s,"{'WALK', 'SUBWAY', 'BUS'}"
3251095,452,408,6490,1748,6942,2534s,"{'WALK', 'BUS'}"
504872,1776,1496,1936,404,3712,1903s,"{'WALK', 'BUS'}"
3064499,1067,917,14503,2539,15570,3978s,"{'WALK', 'BUS'}"
421956,1102,959,4007,997,5109,2335s,"{'WALK', 'BUS'}"
2100680,658,538,2444,572,3102,1138s,"{'WALK', 'BUS'}"
428712,764,883,18055,1932,18819,3469s,"{'WALK', 'SUBWAY', 'BUS'}"
1404235,881,755,2617,659,3498,1414s,"{'WALK', 'BUS'}"
4876256,458,405,2305,965,2763,1371s,"{'WALK', 'BUS'}"
130556,570,484,3246,821,3816,1306s,"{'WALK', 'BUS'}"
1654075,562,483,2793,815,3355,1554s,"{'WALK', 'BUS'}"
116743,345,304,2162,582,2507,887s,"{'WALK', 'BUS'}"
102181,983,821,1047,321,2030,1176s,"{'WALK', 'BUS'}"
122995,599,509,400,84,999,637s,"{'WALK', 'BUS'}"
964488,674,588,13498,2382,14172,2971s,"{'WALK', 'BUS'}"
2866884,879,744,7862,1170,8741,3521s,"{'WALK', 'BUS'}"
3763268,750,626,7047,1604,7797,2513s,"{'WALK', 'BUS'}"
469442,419,365,1838,427,2257,794s,"{'WALK', 'BUS'}"
50971,746,773,1848,270,2594,1043s,"{'WALK', 'SUBWAY'}"
3728084,526,476,4597,1731,5123,2501s,"{'WALK', 'BUS'}"
225621,1220,1114,4857,690,6077,1804s,"{'WALK', 'SUBWAY'}"
1157252,670,579,8135,1066,8805,1939s,"{'WALK', 'SUBWAY', 'BUS'}"
1143807,462,379,10678,1936,11140,2647s,"{'WALK', 'BUS'}"
1824682,1161,1046,4531,510,5692,1556s,"{'WALK', 'SUBWAY'}"
3200389,884,760,2016,562,2900,1356s,"{'WALK', 'BUS'}"
3196651,501,461,6580,1635,7081,2365s,"{'WALK', 'BUS'}"
1815756,593,540,2187,494,2780,1035s,"{'WALK', 'BUS'}"
2892724,598,626,17973,2310,18571,3826s,"{'WALK', 'SUBWAY'}"
2079228,1300,1098,1684,411,2984,1510s,"{'WALK', 'BUS'}"
1270751,498,431,1356,403,1854,836s,"{'WALK', 'BUS'}"
3249669,428,375,2285,521,2713,928s,"{'WALK', 'BUS'}"
2322731,407,332,2851,788,3258,1129s,"{'WALK', 'BUS'}"
307264,727,617,892,252,1619,870s,"{'WALK', 'BUS'}"
4761141,711,634,1723,763,2434,1398s,"{'WALK', 'BUS'}"
74601,377,324,4191,1273,4568,1938s,"{'WALK', 'BUS'}"
355654,2362,1902,27785,2460,30147,4364s,"{'WALK', 'SUBWAY'}"
3836979,446,433,4682,997,5128,1962s,"{'WALK', 'BUS'}"
2050108,847,695,1532,326,2379,1022s,"{'WALK', 'BUS'}"
4470503,1741,1639,32031,3401,33772,5283s,"{'WALK', 'SUBWAY', 'BUS'}"
3284997,283,279,5060,1184,5343,1717s,"{'WALK', 'BUS'}"
1253785,1567,1322,5620,1586,7187,2910s,"{'WALK', 'BUS'}"
3878285,608,503,15605,3397,16213,4274s,"{'WALK', 'BUS'}"
758244,455,414,3477,780,3932,1630s,"{'WALK', 'BUS'}"
3676565,847,858,3662,420,4509,1278s,"{'WALK', 'SUBWAY'}"
3466295,1377,1177,5100,1087,6477,2264s,"{'WALK', 'BUS'}"
2100335,1063,904,1722,609,2785,1514s,"{'WALK', 'BUS'}"
44722,662,573,2888,817,3550,1391s,"{'WALK', 'BUS'}"
802956,1534,1295,7456,1821,8990,3443s,"{'WALK', 'BUS'}"
2255594,595,601,5219,766,5814,1613s,"{'WALK', 'SUBWAY', 'BUS'}"
3831633,1053,866,2854,1053,3907,1919s,"{'WALK', 'BUS'}"
71638,1423,1319,23510,2580,24933,4129s,"{'WALK', 'SUBWAY'}"
2307492,957,832,4266,1119,5223,1978s,"{'WALK', 'BUS'}"
2996520,1035,927,20972,2255,22007,4023s,"{'WALK', 'SUBWAY', 'BUS'}"
3756944,1131,1069,12535,2149,13666,4204s,"{'WALK', 'SUBWAY', 'BUS'}"
2081966,430,357,3830,1357,4260,1719s,"{'WALK', 'BUS'}"
